FILE                  	FILTER            	OBJECT            	EXPTIME	
SUPA0121397_8OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121397_9OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121398_10OCF.fits	W-S-I+            	SDSS1226          	240.00 	
SUPA0121398_1OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121398_2OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121398_3OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121398_4OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121398_5OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121398_6OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121398_7OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121398_8OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121398_9OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121399_10OCF.fits	W-S-I+            	SDSS1226          	240.00 	
SUPA0121399_1OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121399_2OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121399_3OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121399_4OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121399_5OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121399_6OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121399_7OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121399_8OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121399_9OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121400_10OCF.fits	W-S-I+            	SDSS1226          	240.00 	
SUPA0121400_1OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121400_2OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121400_3OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121400_4OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121400_5OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121400_6OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121400_7OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121400_8OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121400_9OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121401_10OCF.fits	W-S-I+            	SDSS1226          	240.00 	
SUPA0121401_1OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121401_2OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121401_3OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121401_4OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121401_5OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121401_6OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121401_7OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121401_8OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121401_9OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121402_10OCF.fits	W-S-I+            	SDSS1226          	240.00 	
SUPA0121402_1OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121402_2OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121402_3OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121402_4OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121402_5OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121402_6OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121402_7OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121402_8OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121402_9OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121403_10OCF.fits	W-S-I+            	SDSS1226          	240.00 	
SUPA0121403_1OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121403_2OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121403_3OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121403_4OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121403_5OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121403_6OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121403_7OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121403_8OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121403_9OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121404_10OCF.fits	W-S-I+            	SDSS1226          	240.00 	
SUPA0121404_1OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121404_2OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121404_3OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121404_4OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121404_5OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121404_6OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121404_7OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121404_8OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121404_9OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121405_10OCF.fits	W-S-I+            	SDSS1226          	240.00 	
SUPA0121405_1OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121405_2OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121405_3OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121405_4OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121405_5OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121405_6OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121405_7OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121405_8OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121405_9OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121406_10OCF.fits	W-S-I+            	SDSS1226          	240.00 	
SUPA0121406_1OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121406_2OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121406_3OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121406_4OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121406_5OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121406_6OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121406_7OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121406_8OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121406_9OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121407_10OCF.fits	W-S-I+            	SDSS1226          	240.00 	
SUPA0121407_1OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121407_2OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121407_3OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121407_4OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121407_5OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121407_6OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121407_7OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121407_8OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121407_9OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121408_10OCF.fits	W-S-I+            	SDSS1226          	240.00 	
SUPA0121408_1OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121408_2OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121408_3OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121408_4OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121408_5OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121408_6OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121408_7OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121408_8OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121408_9OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121409_10OCF.fits	W-S-I+            	SDSS1226          	240.00 	
SUPA0121409_1OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121409_2OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121409_3OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121409_4OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121409_5OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121409_6OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121409_7OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121409_8OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121409_9OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121410_10OCF.fits	W-S-I+            	SDSS1226          	240.00 	
SUPA0121410_1OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121410_2OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121410_3OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121410_4OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121410_5OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121410_6OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121410_7OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121410_8OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121410_9OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121411_10OCF.fits	W-S-I+            	SDSS1226          	240.00 	
SUPA0121411_1OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121411_2OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121411_3OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121411_4OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121411_5OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121411_6OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121411_7OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121411_8OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121411_9OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121412_10OCF.fits	W-S-I+            	SDSS1226          	240.00 	
SUPA0121412_1OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121412_2OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121412_3OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121412_4OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121412_5OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121412_6OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121412_7OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121412_8OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121412_9OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121413_10OCF.fits	W-S-I+            	SDSS1226          	240.00 	
SUPA0121413_1OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121413_2OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121413_3OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121413_4OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121413_5OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121413_6OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121413_7OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121413_8OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121413_9OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121414_10OCF.fits	W-S-I+            	SDSS1226          	240.00 	
SUPA0121414_1OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121414_2OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121414_3OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121414_4OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121414_5OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121414_6OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121414_7OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121414_8OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121414_9OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121415_10OCF.fits	W-S-I+            	SDSS1226          	240.00 	
SUPA0121415_1OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121415_2OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121415_3OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121415_4OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121415_5OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121415_6OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121415_7OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121415_8OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0121415_9OCF.fits 	W-S-I+            	SDSS1226          	240.00 	
SUPA0128341_10OCF.fits	W-S-Z+            	MACSJ1226_Z       	240.00 	
SUPA0128341_1OCF.fits 	W-S-Z+            	MACSJ1226_Z       	240.00 	
SUPA0128341_2OCF.fits 	W-S-Z+            	MACSJ1226_Z       	240.00 	
SUPA0128341_3OCF.fits 	W-S-Z+            	MACSJ1226_Z       	240.00 	
SUPA0128341_4OCF.fits 	W-S-Z+            	MACSJ1226_Z       	240.00 	
SUPA0128341_5OCF.fits 	W-S-Z+            	MACSJ1226_Z       	240.00 	
SUPA0128341_6OCF.fits 	W-S-Z+            	MACSJ1226_Z       	240.00 	
SUPA0128341_7OCF.fits 	W-S-Z+            	MACSJ1226_Z       	240.00 	
SUPA0128341_8OCF.fits 	W-S-Z+            	MACSJ1226_Z       	240.00 	
SUPA0128341_9OCF.fits 	W-S-Z+            	MACSJ1226_Z       	240.00 	
SUPA0128342_10OCF.fits	W-S-Z+            	MACSJ1226_Z       	240.00 	
SUPA0128342_1OCF.fits 	W-S-Z+            	MACSJ1226_Z       	240.00 	
SUPA0128342_2OCF.fits 	W-S-Z+            	MACSJ1226_Z       	240.00 	
SUPA0128342_3OCF.fits 	W-S-Z+            	MACSJ1226_Z       	240.00 	
SUPA0128342_4OCF.fits 	W-S-Z+            	MACSJ1226_Z       	240.00 	
SUPA0128342_5OCF.fits 	W-S-Z+            	MACSJ1226_Z       	240.00 	
SUPA0128342_6OCF.fits 	W-S-Z+            	MACSJ1226_Z       	240.00 	
SUPA0128342_7OCF.fits 	W-S-Z+            	MACSJ1226_Z       	240.00 	
SUPA0128342_8OCF.fits 	W-S-Z+            	MACSJ1226_Z       	240.00 	
SUPA0128342_9OCF.fits 	W-S-Z+            	MACSJ1226_Z       	240.00 	
SUPA0128343_10OCF.fits	W-S-Z+            	MACSJ1226_Z       	240.00 	
SUPA0128343_1OCF.fits 	W-S-Z+            	MACSJ1226_Z       	240.00 	
SUPA0128343_2OCF.fits 	W-S-Z+            	MACSJ1226_Z       	240.00 	
SUPA0128343_3OCF.fits 	W-S-Z+            	MACSJ1226_Z       	240.00 	
SUPA0128343_4OCF.fits 	W-S-Z+            	MACSJ1226_Z       	240.00 	
SUPA0128343_5OCF.fits 	W-S-Z+            	MACSJ1226_Z       	240.00 	
SUPA0128343_6OCF.fits 	W-S-Z+            	MACSJ1226_Z       	240.00 	
SUPA0128343_7OCF.fits 	W-S-Z+            	MACSJ1226_Z       	240.00 	
SUPA0128343_8OCF.fits 	W-S-Z+            	MACSJ1226_Z       	240.00 	
SUPA0128343_9OCF.fits 	W-S-Z+            	MACSJ1226_Z       	240.00 	
SUPA0128345_10OCF.fits	W-S-Z+            	MACSJ1226_Z       	240.00 	
SUPA0128345_1OCF.fits 	W-S-Z+            	MACSJ1226_Z       	240.00 	
SUPA0128345_2OCF.fits 	W-S-Z+            	MACSJ1226_Z       	240.00 	
SUPA0128345_3OCF.fits 	W-S-Z+            	MACSJ1226_Z       	240.00 	
SUPA0128345_4OCF.fits 	W-S-Z+            	MACSJ1226_Z       	240.00 	
SUPA0128345_5OCF.fits 	W-S-Z+            	MACSJ1226_Z       	240.00 	
SUPA0128345_6OCF.fits 	W-S-Z+            	MACSJ1226_Z       	240.00 	
SUPA0128345_7OCF.fits 	W-S-Z+            	MACSJ1226_Z       	240.00 	
SUPA0128345_8OCF.fits 	W-S-Z+            	MACSJ1226_Z       	240.00 	
SUPA0128345_9OCF.fits 	W-S-Z+            	MACSJ1226_Z       	240.00 	
SUPA0128346_10OCF.fits	W-S-Z+            	MACSJ1226_Z       	240.00 	
SUPA0128346_1OCF.fits 	W-S-Z+            	MACSJ1226_Z       	240.00 	
SUPA0128346_2OCF.fits 	W-S-Z+            	MACSJ1226_Z       	240.00 	
SUPA0128346_3OCF.fits 	W-S-Z+            	MACSJ1226_Z       	240.00 	
SUPA0128346_4OCF.fits 	W-S-Z+            	MACSJ1226_Z       	240.00 	
SUPA0128346_5OCF.fits 	W-S-Z+            	MACSJ1226_Z       	240.00 	
SUPA0128346_6OCF.fits 	W-S-Z+            	MACSJ1226_Z       	240.00 	
SUPA0128346_7OCF.fits 	W-S-Z+            	MACSJ1226_Z       	240.00 	
SUPA0128346_8OCF.fits 	W-S-Z+            	MACSJ1226_Z       	240.00 	
SUPA0128346_9OCF.fits 	W-S-Z+            	MACSJ1226_Z       	240.00 	
SUPA0128347_10OCF.fits	W-S-Z+            	MACSJ1226_Z       	240.00 	
SUPA0128347_1OCF.fits 	W-S-Z+            	MACSJ1226_Z       	240.00 	
SUPA0128347_2OCF.fits 	W-S-Z+            	MACSJ1226_Z       	240.00 	
SUPA0128347_3OCF.fits 	W-S-Z+            	MACSJ1226_Z       	240.00 	
SUPA0128347_4OCF.fits 	W-S-Z+            	MACSJ1226_Z       	240.00 	
SUPA0128347_5OCF.fits 	W-S-Z+            	MACSJ1226_Z       	240.00 	
SUPA0128347_6OCF.fits 	W-S-Z+            	MACSJ1226_Z       	240.00 	
SUPA0128347_7OCF.fits 	W-S-Z+            	MACSJ1226_Z       	240.00 	
SUPA0128347_8OCF.fits 	W-S-Z+            	MACSJ1226_Z       	240.00 	
SUPA0128347_9OCF.fits 	W-S-Z+            	MACSJ1226_Z       	240.00 	
